IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,IR_Wavelength_9,IR_Wavelength_10,IR_Wavelength_11,IR_Wavelength_12,IR_Wavelength_13,IR_Wavelength_14,IR_Wavelength_15,Material_Type
954805,1600067,2728715,4865255,5198863,3673471,1316489,1005995,1180813,2080227,3767477,5030931,4442549,2515161,1199265,PE
1001953,1718299,2947061,5249163,5345929,3733331,1369377,960615,1258691,2238989,4066041,5294001,4539769,2568585,1202983,PE
1051385,1788765,3021939,5552219,5736837,3667471,1360611,977225,1312375,2312017,4252419,5633503,4700127,2529895,1206949,PE
1324147,2309699,3910583,6266845,6630967,3951607,1762351,1152245,1682137,2989387,5046447,6437119,5278567,2871271,1494123,PE
1006411,1710121,3016115,5433499,5301181,3539259,1302891,970625,1257595,2272625,4190509,5362491,4422393,2438369,1175911,PE
1344265,2300673,3855597,5926753,6104713,2974653,1450499,860303,1731141,3029467,4916851,6033723,4581365,2275363,1199363,PE
545041,943371,1549715,2078781,1612091,992383,713565,589597,697597,1172783,1726213,1793119,1307633,882939,694909,PE
559085,905601,1216261,2784019,3536619,2139863,955919,690603,679327,1022593,1989883,3174407,2857557,1566717,861121,PE
1338549,2322969,3931675,6431743,6643275,4058661,1779059,1140109,1694155,3005095,5143295,6529089,5340307,2934981,1496861,PE
1390885,2404253,4083357,5908733,6274375,3492883,1596985,928109,1753435,3117081,4946565,6072639,4873001,2560253,1298825,PE
1474067,2448443,4047545,5526485,5820765,3088011,1539927,942397,1813013,3119183,4743569,5667787,4450667,2329015,1279643,PE
1505609,2518805,4140693,5666933,5607129,2840589,1495917,974551,1858013,3199291,4856343,5623363,4219783,2186621,1271919,PE
958323,1613425,2977113,5870479,5784123,3154821,1229499,993675,1187399,2205035,4392131,5814317,4465223,2218797,1149567,PE
1446609,2449355,4052293,5605031,5905155,3218523,1610217,1002693,1803993,3123173,4782193,5742639,4547585,2427583,1341737,PE
841431,1420345,2638353,5760897,6190127,3708335,1395019,1256729,1044661,1954549,4182441,5959095,4928459,2568549,1367913,PE
851563,1434843,2971477,5453353,5736465,4214667,1419501,1309997,1053727,2077223,4165113,5659675,5078931,2891359,1400739,PE
970695,1648535,2896231,5270735,5223511,3754039,1299261,975819,1206921,2182269,4048675,5242733,4484669,2542329,1175039,PE
832895,1515375,2871771,6163747,5905783,4584885,1481413,1269725,1088085,2113451,4510325,6033285,5234613,3039983,1410323,PE
1647563,2943563,4895361,8239535,7946479,4460603,2158407,1158681,2124225,3763957,6516643,8078471,6191307,3321419,1688433,PE
908375,1562747,2759067,5057689,5002483,3252943,1285437,988271,1141609,2076107,3869699,5013335,4107247,2273339,1165573,PE
1066823,1794539,3056407,5241851,5593989,3885795,1431861,1132609,1324571,2334111,4117741,5413485,4738099,2675219,1315411,PE
1534709,2654239,4373685,7055651,6966701,4194429,1828319,1181327,1935729,3375581,5663927,6999057,5570361,3024181,1535775,PE
960229,1515691,3319533,5623449,5780315,4482653,1353925,1210567,1143263,2328457,4426189,5695831,5128625,2934447,1313801,PE
1009673,1667703,3165669,5378227,6274925,3974911,1446693,1302011,1235649,2317571,4211227,5793677,5104985,2702637,1402153,PE
1021621,1773805,3093381,6415103,5774751,3646943,1511397,1186867,1293467,2337909,4706205,6059727,4677745,2586341,1383259,PE
1042609,1742221,2901653,4838575,5241493,4154935,1468057,1027909,1285623,2229179,3834207,5023353,4657971,2792417,1274005,PE
1370457,2362305,3958213,6641849,5926145,3447009,1643399,1122455,1725205,3035651,5252915,6274431,4685971,2562325,1412019,PE
1712099,3033169,5017691,8039599,7826177,4487429,2145011,1269313,2199075,3872509,6476551,7926957,6165839,3337499,1739085,PE
1241367,2112383,3523435,5704965,5842003,3794519,1488429,1101813,1550781,2707069,4576525,5770721,4814713,2654917,1325975,PE
1080971,1813463,3160597,5543207,5494573,3892727,1375711,1143911,1335857,2391445,4317607,5515549,4694345,2651443,1289893,PE
992171,1687191,2921039,4937425,5052281,3590681,1330443,1047475,1239825,2212955,3888037,4966199,4292625,2467125,1221721,PE
1277963,2221299,3706301,5818017,5551393,3583007,1643349,1107975,1618163,2847965,4719625,5683799,4573143,2632753,1407591,PE
1532361,2665651,4525489,7397109,7026493,3864101,1672185,986765,1940477,3454287,5912037,7198555,5436911,2781613,1359727,PE
1647215,2937395,4850539,7865631,7663293,4312621,2102297,1155697,2121121,3740571,6307021,7750393,5975633,3219785,1658869,PE
1036245,1786123,3073939,5221995,5306541,3427703,1341193,910085,1306755,2334513,4115041,5262459,4362167,2398967,1156611,PE
1165967,2006091,3358193,5666173,5942913,3897785,1545577,1100199,1464981,2577255,4476697,5799537,4917135,2736527,1353899,PE
