IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,IR_Wavelength_9,IR_Wavelength_10,IR_Wavelength_11,IR_Wavelength_12,IR_Wavelength_13,IR_Wavelength_14,IR_Wavelength_15,Material_Type
465901,823806,1346669,2865963,2382616,1618968,687054,400178,579962,847454,1100046,749207,379725,223040,151366,Other
610915,1081650,1803141,3727877,2851052,1865227,845701,478210,783442,1389033,2744983,3289244,2297303,1017462,409178,Other
1428978,2834848,5142228,8378517,8380481,6030300,2568905,1516738,1976167,3840775,7876792,8380355,8019631,4310665,2077020,Other
830718,1719277,3217966,7312840,6966404,4975118,2232278,1326720,1184051,2379875,5564898,7135619,6256738,3614735,1817647,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
45195,103558,149757,199486,137975,110870,124912,44134,69699,114764,169963,190627,153702,150260,133992,Other
365322,579448,1870664,4144169,3725165,3467677,901887,839927,499888,1150053,2610564,3351381,3073847,1583211,645067,Other
469188,801499,1398146,2927792,2631492,1673195,721214,426761,622390,1110324,2346117,2962632,2214089,1267845,606459,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
347870,654257,1050799,2238798,1854576,1242894,604631,311683,457665,793889,1333716,957936,451039,232828,306527,Other
114772,280159,484751,954547,857721,662523,319297,188829,204989,358155,707123,915958,774023,502274,249953,Other
44579,109669,138807,201844,145393,107128,130684,38713,71772,121624,165845,188662,148235,148098,127213,Other
622795,1103591,1852902,3752131,3023369,1753027,789060,437867,800773,1422575,2783881,3374178,2396782,1303144,646474,Other
38867,108959,145669,193874,140620,107277,128968,43218,70709,122688,174431,192054,150740,154259,128712,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
43085,108412,143963,196828,140395,106616,129619,43290,71298,122364,169818,187694,154356,154296,131002,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
1331395,2269537,3733683,5626467,4906241,1415136,681753,386014,1519028,2583949,4134924,4606204,2603908,782946,456885,Other
478261,857466,1393192,3010209,2402726,1629327,708323,404707,620373,1085961,2149387,2591812,1826330,977286,465222,Other
1306424,2166606,3588916,5410040,4557521,1020498,545443,334721,1601544,2764076,4457610,4957928,2785816,810964,474447,Other
37721,108317,144714,194016,140732,107589,128782,42538,70104,122097,173996,191422,149353,153042,127213,Other
56396,86044,135577,191079,134778,100965,114572,31223,84334,131519,180140,192666,143196,150435,132776,Other
468649,830103,1354182,2878876,2351364,1597904,676474,387201,599872,1033378,1772849,1574324,909316,521960,363311,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
43497,110920,139204,201531,144005,106141,131566,38414,71538,122081,165629,188118,150937,149260,127710,Other
45955,102733,147523,194697,141537,110038,125503,48308,71926,121448,174789,190274,149455,154973,132303,Other
403772,624326,855398,887935,396177,256237,208379,95424,114954,182034,163671,192460,151649,145401,125403,Other
1158633,1996610,3359710,5683779,4868614,1732671,877570,515887,1457364,2575160,4483277,5262997,3301645,1330600,731411,Other
538606,956606,2410368,4784921,4352172,3670867,1045405,902648,617198,1201336,2465283,2999248,2821611,1323118,695387,Other
468062,828643,1354521,2887675,2390019,1626935,691837,401731,585424,873146,1222316,981909,563680,310981,180405,Other
46661,104798,141852,198658,145519,109727,127100,43410,72097,120835,169787,189529,145011,149655,128819,Other
21557,240798,271618,353171,297109,324755,340441,174419,203165,316198,6550,3313,2415,2386,1899,Other
1338830,2177324,3614561,5492881,4405390,1004007,517255,313453,1620323,2782401,4515178,4930959,2709807,789912,443362,Other
92413,251395,454827,874602,799909,646926,288668,187522,189023,326396,649902,845019,734104,472968,218148,Other
46370,102840,149244,197685,138797,111073,124927,45494,71005,117001,171703,190684,152316,152064,133313,Other
55343,99233,103672,178155,144894,127913,148408,43691,69564,124086,120130,115167,62079,-4575,-58636,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
616426,1090105,1816646,3741349,2859962,1861550,844886,478219,789803,1399577,2758237,3300636,2298286,1006954,402426,Other
39232,115092,140641,200500,139359,102694,134302,37563,70145,123049,164660,185978,160000,152843,129746,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
2135328,3975593,6759296,8376377,8376514,8377467,4162390,2251739,2829927,5160584,8377937,8376900,8376941,6339833,3209329,Other
2376011,4386130,7371089,8387640,8386873,8387286,4009402,2182507,3216153,5803643,8387361,8388027,8387580,6388673,3132070,Other
2367095,4366035,7344066,8387668,8386720,8387316,4007745,2182595,3215779,5805016,8387279,8388191,8387596,6386509,3133732,Other
21464,241484,271968,353961,298311,326614,342373,175459,204367,318231,4602,885,463,-239,-682,Other
927411,1840081,3691623,8377663,8198913,5627678,2604303,1355357,1354525,2749599,6567739,7539720,6019430,3142797,1406815,Other
973642,1620519,2673656,4462469,3359659,1488602,706215,399977,1205181,2069948,3533728,3926998,2443880,919515,557761,Other
481981,858079,1403491,3014838,2425844,1674583,716879,406230,623768,1081019,2140728,2568726,1765228,887461,402927,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
724421,1583961,3510908,8373856,8373552,6078092,2692468,1335328,1070239,2463271,6870317,8373518,7685479,4357564,2020073,Other
1386408,2235471,3694159,5479216,4229543,997324,514085,302937,1675825,2853411,4543453,4858895,2667660,791335,560944,Other
158507,309010,534735,1138261,949409,697918,354035,197187,222512,462215,769758,837713,670131,473082,284639,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
587768,1049602,1757761,3669099,2888308,1836293,827030,462120,759158,1351440,2694673,3271491,2338329,1190095,543689,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
49261,194301,396214,721881,687716,617220,227838,185075,157137,264069,539899,708645,657173,416032,156732,Other
10042,95257,124246,208139,157725,127652,130999,31895,56821,107050,155317,159433,107441,115390,79476,Other
1584648,3113554,5751105,8386224,8385723,7150811,2997368,1853847,2171578,4261518,8385478,8385874,8385465,5055505,2443862,Other
1015075,1626528,2261165,2618509,1760716,628201,336578,202347,282368,417221,534161,491441,381506,310992,222556,Other
9024,44427,52174,54732,19358,-61036,-224062,-186826,-40195,38242,161187,167279,155625,207766,205542,Other
1675670,3231443,5393943,8381289,8380892,6433575,3054706,1681213,2268783,4144482,8081088,8381030,7912467,4732988,2381971,Other
69501,214424,422680,806296,738905,632134,249790,188783,164371,290443,599706,775596,692541,442070,185843,Other
2313031,4271553,7204621,8385344,8384499,8385292,4038717,2197000,3135478,5672240,8385286,8385958,8385396,6375373,3150530,Other
377409,481949,1362451,3367089,3365933,4374552,1970583,923577,370348,851436,2174198,3233718,3386117,1770725,540290,Other
513457,892930,1518171,3165721,2594003,1704292,745189,436908,639385,1147549,2331232,2872629,2071179,949436,417504,Other
46290,103158,149880,199143,137830,111273,125019,44267,70454,115253,170813,191366,153541,150734,133589,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
145694,286111,516150,1118414,930926,693801,326714,200168,194224,384653,815725,1027990,828935,539259,290363,Other
2390887,4447859,7444384,8386167,8387697,8321933,3979170,2168273,3172022,5722466,8386687,8385108,8387319,6328532,3094391,Other
238064,479556,766930,1664243,1376995,915868,504523,246809,324985,582747,1061972,876333,516517,279827,319864,Other
50537,119635,152987,195770,122125,97184,130800,44217,75407,118946,170317,186830,145128,142619,119292,Other
1421512,2286685,3761108,5442623,4109109,995828,519235,299237,1722249,2914447,4553293,4799362,2650172,798720,679683,Other
1677777,3251253,5919219,8382897,8382386,7446189,3266107,1970076,2277642,4406768,8382558,8382789,8382304,5333448,2628781,Other
762835,1307805,2177203,4096626,3157780,1689281,777548,443862,956839,1676794,3112836,3624094,2375123,962180,408435,Other
383782,635091,1782161,4048685,3560555,2963942,727737,717722,518998,1143077,2631504,3367998,2906079,1553958,659752,Other
1741398,3370971,6103609,8386390,8385907,7405690,3183387,1936927,2363689,4554228,8385626,8385973,8385584,5304537,2576671,Other
13825,106754,136902,203841,146889,109121,127625,39033,51056,103795,155498,168822,139526,131126,119238,Other
52578,137394,172262,222715,155321,125016,142620,56315,76074,115084,167628,191889,140006,138143,110372,Other
1775561,3515392,5599332,8393460,8376502,6156997,3124023,1337779,1158583,1073292,842568,376466,1171141,-156795,764664,Other
29546,115411,146486,169749,96647,-47021,-52180,-75114,49702,137347,185588,230366,214987,230830,241362,Other
512757,898337,1525943,3167036,2717877,1687644,756467,429405,676999,1200857,2459588,3057942,2249178,1280031,626649,Other
-14438,85823,115420,203783,155032,129524,127155,21735,44042,95309,145894,141892,90674,101067,56920,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
1310416,2354673,3927735,6467923,6456049,3829660,1619305,1001261,1695283,3018584,5149978,6445868,5136355,2738894,1343249,PE
1225373,2089836,3488384,5696736,5863407,3816423,1500551,1101470,1532581,2679532,4555349,5776833,4836438,2672228,1331898,PE
1194571,2077409,3457136,5686812,5627079,3428451,1440618,977160,1516184,2661488,4532759,5649162,4525545,2449770,1243105,PE
1258400,2195538,3657669,6038094,6118595,3777258,1550753,1009013,1596010,2811906,4801814,6048338,4930640,2676101,1313965,PE
896155,1484321,2841068,5541812,6224195,4388754,1536773,1207054,1100182,2080814,4161111,5869856,5290585,2963703,1403706,PE
1309521,2351846,3925360,6473720,6463530,3842551,1616388,999220,1693509,3015996,5151394,6452060,5146783,2744161,1340833,PE
981125,1748310,3122057,5163632,5811666,3668769,1412275,967582,1262896,2341334,4108542,5480839,4737070,2556750,1226142,PE
1216976,2107232,3508648,5868142,5978845,3770188,1564057,1103915,1538415,2698471,4651137,5920093,4873372,2683916,1365097,PE
1718114,3050317,5055943,8181439,7951008,4521049,2205019,1258326,2209139,3897600,6580163,8063861,6238043,3380606,1762716,PE
1248036,2190170,3645347,6187508,6292183,3959514,1523034,960373,1591469,2805155,4873951,6218579,5110216,2749635,1277499,PE
1028662,1752927,3104844,5689315,5768527,3621246,1318614,939486,1285413,2334655,4366225,5735274,4705710,2487523,1156524,PE
