IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,Material_Type
1316918,2237770,3687230,6041831,6136980,3665845,1543571,941442,PP
1302965,2137092,3570595,5973331,6146649,3799873,1512074,958878,PP
1293893,2130543,3561156,5965363,6039674,3671741,1481369,934712,PP
1278574,2118717,3540756,5992833,6125314,3669522,1479159,912061,PP
1287200,2117408,3535763,5956247,6095443,3705144,1447686,893424,PP
1294438,2147923,3584835,5963391,6139326,3740356,1538236,994417,PP
1295299,2147553,3591044,5986771,6174931,3753294,1545259,946575,PP
1296521,2145986,3598286,6014058,6055785,3636007,1491864,907385,PP
1306953,2227872,3716166,6170862,6344113,3819977,1642732,969823,PP
1323834,2253235,3715302,6038036,6117807,3657364,1555515,941466,PP
1343402,2276499,3775901,6118436,6157172,3603225,1530709,920410,PP
1304692,2237007,3755446,6213676,6244504,3592965,1591599,912246,PP
1326457,2273662,3762670,6209961,6319385,3768209,1519759,928289,PP
1302227,2128344,3570004,5983736,6133690,3812292,1506326,970089,PP
1318560,2261392,3741723,6185286,6337929,3783552,1600994,961195,PP
1307499,2232287,3731338,6200032,6334056,3774507,1643985,967026,PP
1271628,2137168,3561283,5977528,6281407,3855555,1529228,953438,PP
1309043,2159938,3584127,5921372,6079710,3879907,1542974,985950,PP
1340717,2283905,3805343,6210481,6321079,3777268,1582206,965558,PP
1308487,2154418,3611118,6089199,6285573,3952428,1495231,942036,PP
1332863,2276470,3759237,6045073,6099741,3641650,1566432,954861,PP
1324080,2270653,3773479,6196410,6381827,3780230,1521278,925145,PP
1304854,2194240,3645848,5968527,6069062,3550567,1507961,936840,PP
1302095,2153226,3574601,5930811,6140081,3779614,1539758,962255,PP
1298726,2133235,3575450,5936992,6087482,3809993,1539505,1006021,PP
1296179,2142460,3573748,5960933,6135065,3735705,1534919,1000554,PP
1305641,2146179,3574518,5999457,6189155,3842969,1513347,981098,PP
1288373,2118806,3552335,5948171,6076934,3788244,1494667,944503,PP
1294925,2141987,3549208,5942243,6228951,4001187,1529751,977426,PP
1299011,2132454,3574940,5941581,6091104,3810687,1536312,1003249,PP
1297773,2189901,3645033,5992311,6147814,3710964,1509983,943193,PP
1298575,2146115,3589669,5976873,6150208,3795927,1521201,958382,PP
1304219,2210125,3660036,6023858,6146017,3672724,1513892,937956,PP
1278694,2109417,3514246,5807781,6006744,3693938,1491322,953343,PP
1294154,2125986,3547087,5882247,6064424,3807016,1539650,999252,PP
1290591,2223664,3731692,6160169,6255365,3556879,1569569,898046,PP
1324909,2264473,3748916,6204632,6273046,3747554,1521249,931728,PP
1323803,2247394,3724877,6222024,6278658,3749435,1520829,930995,PP
1311789,2233382,3736362,6166909,6235345,3656493,1552014,924729,PP
1326302,2250912,3708412,6036215,6121645,3686170,1562773,951454,PP
1295871,2220065,3708142,6142529,6254006,3633010,1572521,899010,PP
1301635,2232437,3743028,6195081,6247870,3599976,1588888,907316,PP
1305790,2214445,3670654,5974852,6084266,3576958,1521701,939637,PP
1300826,2143458,3601939,6097555,6317491,3991144,1486293,942290,PP
1280540,2110759,3516754,5832097,6008472,3687434,1484118,952454,PP
1300650,2147602,3573088,5966457,6175200,3752641,1540654,941581,PP
1304107,2206148,3662272,5973921,6072960,3571088,1517236,936959,PP
1310112,2226965,3677947,6061532,6149645,3652244,1516715,922971,PP
1298633,2133123,3574334,5935107,6087307,3813573,1539171,1005318,PP
1321204,2241829,3704758,6060502,6132298,3677300,1534774,930730,PP
1318488,2256182,3747332,6213746,6306339,3760565,1577146,946819,PP
1293230,2225820,3737140,6180190,6253648,3563478,1574665,901984,PP
1312441,2236058,3711087,6152921,6363882,3871967,1611374,988519,PP
1305959,2150567,3586044,5934394,6078869,3845828,1543238,998379,PP
1304434,2210281,3721334,6161825,6267058,3712476,1600446,962155,PP
1299259,2140933,3556482,5895153,6116866,3905542,1539205,982479,PP
1292383,2218607,3705445,6138804,6258056,3621192,1580682,892394,PP
1300639,2165176,3593056,5926171,6029125,3528000,1487678,958752,PP
1277654,2136268,3565858,5957641,6304584,3844371,1526398,964942,PP
1302207,2128751,3567624,5980375,6135870,3818535,1505166,966585,PP
1286929,2123773,3556889,5978988,6229141,4006722,1535092,1002604,PP
1297909,2231582,3742551,6165486,6248874,3574200,1578492,902657,PP
1307923,2225117,3717514,6155481,6240014,3673755,1544371,921866,PP
1295915,2139730,3588385,5996065,6064998,3650578,1483555,903481,PP
1290667,2118394,3524862,5922234,6025201,3701934,1474993,962008,PP
1296419,2166805,3621826,6163669,6385999,3927387,1527297,964276,PP
1297173,2131292,3572280,6000659,6173906,3744271,1540836,952229,PP
1300904,2145077,3607095,6132220,6333597,3967433,1492792,933500,PP
1325387,2262013,3774468,6153292,6209407,3589186,1572236,916404,PP
1264912,2108751,3502964,5992559,6385714,4054039,1494712,1030440,PP
1283305,2115872,3531620,5989379,6305176,3808326,1501295,936134,PP
1297001,2131302,3573709,6009487,6175272,3744631,1539595,949772,PP
1345024,2284473,3782953,6101510,6146280,3588915,1545685,928121,PP
1279279,2117258,3540920,5986933,6277790,4021980,1523093,1013806,PP
1321249,2247536,3734041,6144045,6305029,3843771,1573547,972592,PP
1298666,2228547,3727745,6153537,6250561,3609092,1584334,899396,PP
1297632,2135763,3572314,5972700,6133010,3758987,1524032,994702,PP
1339877,2276057,3802073,6196673,6299751,3785834,1578340,963389,PP
1290639,2210012,3646054,5993437,6054647,3518664,1491889,897674,PP
1293066,2166874,3606600,6035383,6054332,3585714,1489076,905031,PP
1290860,2192081,3629889,6016456,6054403,3553579,1491355,899029,PP
1305671,2239024,3756166,6195883,6242842,3593054,1590525,910659,PP
1329656,2271573,3749620,6039949,6099507,3646118,1564839,954909,PP
1268960,2113228,3524524,6056948,6406472,4024962,1494057,1009838,PP
1287766,2118059,3540629,5967304,6325418,3803776,1502475,950428,PP
1308246,2238201,3748637,6170005,6239283,3615750,1576101,913775,PP
1308995,2230729,3705698,6142879,6353488,3860443,1631943,970867,PP
1289820,2135582,3543237,6023845,6253827,3843210,1510149,947175,PP
1292120,2224718,3735278,6176832,6254545,3560802,1573047,900964,PP
1316825,2256987,3740895,6189237,6336760,3779620,1607925,961972,PP
1293445,2131696,3577798,6023855,6251755,3997768,1519604,978681,PP
1297931,2145408,3556337,5933714,6210546,3985977,1535854,983485,PP
1317001,2237960,3725749,6131752,6295819,3842470,1594595,959947,PP
1292607,2142360,3590638,6055670,6132552,3733189,1517959,997897,PP
1327200,2263093,3778110,6175516,6206659,3587306,1571767,920236,PP
1320329,2247641,3730748,6150317,6323298,3851520,1576592,980810,PP
1316250,2255529,3740621,6190545,6336373,3778317,1610221,962230,PP
1323957,2273050,3756788,6183164,6358799,3788990,1554705,944374,PP
1290833,2121683,3550107,5974527,6287921,3787533,1513043,951337,PP
1295846,2136907,3573242,5976689,6144640,3736459,1536441,990158,PP
1316286,2230104,3725218,6160285,6233838,3711300,1530352,937761,PP
1298386,2141134,3560410,5986917,6286073,3837874,1512999,973820,PP
1291122,2223726,3733602,6173812,6255351,3558395,1571592,900047,PP
1326144,2264668,3751155,6183252,6275511,3785628,1537198,938544,PP
1302908,2156261,3586663,5935869,6035468,3524528,1484560,955365,PP
1285362,2218001,3723909,6156352,6260007,3544554,1563201,894747,PP
1316731,2243507,3699448,6044100,6131025,3647662,1541388,941197,PP
1298521,2133846,3570824,5928927,6089573,3823062,1538148,1000796,PP
1268135,2114391,3547965,6108780,6297955,3820368,1479629,923335,PP
1308340,2162223,3578942,6009335,6233896,3869758,1522306,993857,PP
1272855,2110021,3521612,5986140,6143329,3685402,1473830,913391,PP
1265461,2115702,3563242,6141521,6312940,3821584,1471153,930528,PP
1300174,2151614,3563126,6016854,6247141,3860197,1517618,973831,PP
1287216,2122231,3546399,6016971,6215177,3776854,1522775,929973,PP
1287193,2115105,3531517,5940455,6044758,3729848,1469821,937831,PP
1259327,2102548,3495676,6002448,6412853,4062015,1489062,1040251,PP
1300227,2145323,3569671,5931358,6182050,3964019,1546903,1000336,PP
1302314,2157286,3589295,5916513,6004862,3583451,1505391,969019,PP
1296575,2144836,3547405,5929877,6216515,3989417,1528906,972029,PP
1288682,2221599,3728859,6158783,6257059,3552361,1567241,896844,PP
1298761,2228141,3731354,6177601,6251034,3606566,1586339,902681,PP
1295427,2129062,3567328,6005976,6184409,3751126,1537856,944484,PP
1303886,2147455,3616291,6119197,6302067,3962140,1483937,925384,PP
1298440,2174933,3604241,5938872,6033720,3526415,1488786,946764,PP
1299286,2125101,3564512,5982716,6127307,3806421,1497552,957124,PP
1308349,2234715,3735606,6207233,6333240,3766230,1640540,968419,PP
1281721,2124479,3552778,6054085,6361806,4024492,1487342,987559,PP
1347784,2301191,3819835,6290698,6460298,3902823,1609338,983027,PP
1313843,2249423,3739475,6196022,6334752,3772864,1619830,963308,PP
1294062,2152035,3591702,6042015,6056408,3605673,1485834,907364,PP
1300778,2142523,3568116,5907430,6126731,3916213,1547643,997624,PP
1273265,2111619,3524015,5989619,6144959,3676093,1475186,913470,PP
1307189,2218481,3678065,5974789,6079876,3572427,1523789,938506,PP
1303392,2146997,3571797,5957286,6155752,3786295,1521706,950581,PP
1295180,2216512,3661108,5983850,6062731,3538240,1504540,911623,PP
1303430,2176016,3613360,5932448,6042299,3542144,1498356,959085,PP
1289583,2184777,3625818,5976759,6186986,3747597,1541289,920693,PP
1293861,2215835,3701386,6145330,6258293,3627839,1576791,895131,PP
1296465,2134288,3572793,5987871,6158292,3740103,1538491,972464,PP
1313564,2230046,3729730,6173482,6233609,3679296,1538880,931886,PP
1311090,2163660,3591284,5928392,6074860,3877283,1545231,989407,PP
1302913,2135883,3570448,5975291,6145537,3801531,1510898,959891,PP
1304064,2165969,3574467,5927582,6173297,3760242,1539772,934453,PP
1294137,2227501,3736955,6162746,6252219,3565273,1573893,900281,PP
1303012,2154017,3573915,6003313,6238353,3908718,1526840,998142,PP
1326227,2267382,3743500,6040175,6102303,3629420,1557085,942628,PP
1295486,2140899,3606772,6127495,6306003,3932618,1480311,927258,PP
1278293,2147276,3571450,5948034,6270876,3910068,1538063,972932,PP
1322403,2269430,3742547,6172545,6335468,3789786,1581746,959909,PP
1304156,2210473,3720967,6161292,6266850,3710368,1599989,960544,PP
1303010,2151717,3568973,5997620,6266317,3854067,1517813,983686,PP
1269429,2113757,3540575,6092941,6290706,3819779,1483729,919855,PP
1323571,2247845,3742368,6129189,6260753,3823669,1566171,952048,PP
1308374,2224430,3668380,6043149,6149079,3652191,1525506,933835,PP
1264570,2116139,3568334,6152434,6317934,3821990,1468328,932926,PP
1286307,2116148,3536375,5955926,6090923,3718348,1451665,896288,PP
1306500,2143352,3579954,5965227,6111220,3838442,1520867,976668,PP
1301432,2142660,3584324,5934161,6153085,3942463,1558900,1021043,PP
1297384,2130613,3572139,6003267,6176867,3745907,1540929,948044,PP
1308642,2159585,3595741,6050938,6264035,3914214,1509235,968470,PP
1312926,2244657,3741775,6211835,6318836,3759715,1611787,956731,PP
1293763,2141687,3550811,6021183,6251280,3849679,1512993,957326,PP
1301686,2146562,3558409,5896144,6097141,3889338,1534863,973526,PP
1274275,2148339,3585511,5969431,6289905,3882099,1536500,968255,PP
1302560,2234707,3741569,6162679,6245915,3601591,1586598,903738,PP
1322297,2264002,3759057,6188193,6379400,3806531,1538697,946989,PP
1286458,2122684,3557390,5981177,6229063,4006985,1535446,1004162,PP
1318605,2254171,3721294,6041724,6115177,3612761,1541679,925664,PP
1311665,2226987,3690458,6084688,6149687,3657918,1499967,907304,PP
1283454,2111634,3537433,5951555,6065739,3765762,1469069,914852,PP
1283499,2120019,3533650,5832772,5997175,3681451,1498352,954917,PP
1290988,2146008,3554875,5939084,6241539,3973035,1531540,972716,PP
1317772,2252249,3737148,6170422,6316348,3771452,1587869,963364,PP
1297583,2183951,3641628,6025056,6140844,3704158,1500700,951454,PP
1315073,2212681,3699405,6185768,6240616,3705323,1525738,935119,PP
1324654,2274946,3746768,6182155,6330063,3788698,1567504,952997,PP
1303085,2155919,3587757,5943694,6039399,3522674,1483703,950219,PP
1279258,2109872,3514084,5808101,6008465,3700205,1494120,955445,PP
1302687,2145233,3583952,5928835,6151530,3940502,1558737,1018383,PP
1290329,2198155,3635501,6011895,6054420,3545834,1491904,897582,PP
1293264,2198956,3635346,5989986,6054854,3517933,1489552,903893,PP
1308450,2153176,3614812,6098389,6290747,3961607,1491868,935686,PP
1323139,2253958,3717388,6038565,6116646,3649019,1553449,938618,PP
1315029,2211148,3697049,6187937,6241540,3705900,1525651,935005,PP
1319766,2257468,3727517,6041132,6111008,3608508,1543418,924793,PP
1327436,2265680,3744379,6059483,6121717,3602488,1544091,925782,PP
1297033,2131885,3572382,5998126,6170813,3743445,1540372,956237,PP
1298826,2136622,3550276,5907163,6114017,3875285,1524061,966719,PP
1296212,2224330,3720996,6162091,6253841,3612413,1584078,898568,PP
1327505,2256739,3719855,6036985,6115358,3676499,1563990,952705,PP
1309298,2225693,3718582,6156958,6238419,3678401,1541161,924472,PP
1303991,2160861,3573480,5934825,6168495,3767288,1535188,938966,PP
1315610,2251074,3764515,6162728,6225842,3591785,1580763,912078,PP
1298507,2147285,3599133,5981567,6034484,3652030,1503921,923446,PP
1296522,2185235,3622056,5985704,6055111,3517025,1486651,911611,PP
1298086,2134521,3572379,5994977,6176814,3746882,1541187,946409,PP
1299499,2147369,3570405,5998632,6236403,3929567,1528659,999414,PP
1304864,2141556,3573243,5996611,6176265,3835250,1510765,977423,PP
1320667,2253669,3745779,6199974,6279950,3750021,1546973,943990,PP
1302798,2156472,3585989,5931043,6033043,3525672,1485088,958539,PP
1298166,2138157,3546891,5892879,6109753,3886358,1527747,966745,PP
1316138,2247100,3707930,6042977,6124124,3622064,1538009,927598,PP
1268235,2114342,3547394,6107555,6297395,3820322,1479946,923066,PP
1298569,2160449,3580203,5995645,6254200,3873614,1528711,989899,PP
1308074,2163307,3578352,6009342,6244681,3871802,1523084,994490,PP
1284329,2127080,3532689,6027553,6257372,3834202,1506188,933040,PP
1315821,2228396,3685617,6022465,6129764,3690726,1538481,948132,PP
1349599,2289100,3799113,6129926,6168709,3582748,1551118,927117,PP
1300938,2146360,3574893,5932934,6122014,3790048,1539671,977287,PP
1295684,2137590,3573359,5973772,6141079,3735509,1535906,994773,PP
1301701,2129927,3565032,5969434,6132604,3827016,1507990,966605,PP
1324208,2246324,3703614,6033491,6123416,3687334,1557964,950766,PP
1298592,2172334,3624279,6001562,6153882,3713212,1513602,944543,PP
1317675,2251505,3716255,6042197,6118550,3616269,1540295,926394,PP
1350488,2289947,3800300,6132821,6167261,3582293,1550516,927984,PP
1311189,2189413,3674447,6209337,6263961,3720905,1552728,946940,PP
1278360,2135098,3564297,5958052,6306150,3841669,1524844,964136,PP
1347772,2287134,3796261,6128086,6170089,3577626,1548256,925909,PP
1313958,2247824,3765493,6199793,6229061,3590156,1583850,915831,PP
1305802,2239343,3755971,6191390,6242567,3593274,1590208,910165,PP
1299580,2221619,3711026,6146515,6249700,3645548,1563859,906043,PP
1284992,2124120,3549649,5961908,6320855,3816305,1510261,956567,PP
1293448,2127416,3562284,6008625,6191824,3757326,1534222,940987,PP
1310792,2162436,3593917,5931478,6083394,3885000,1548834,996216,PP
1256180,2075230,3463094,5985367,6153223,3955987,1486751,1022509,PP
1301632,2140700,3583260,5931433,6122596,3888951,1553697,1017186,PP
1322511,2255233,3742403,6194161,6262354,3735264,1522622,932890,PP
1323877,2274606,3745950,6174563,6343846,3794678,1576410,956860,PP
1348771,2296141,3828018,6266157,6397956,3846626,1598667,977363,PP
1287986,2155768,3580722,5979734,6267264,3872851,1533747,983543,PP
1271287,2111229,3522575,5993295,6332071,4038631,1509337,1024591,PP
1311850,2165042,3593942,5930999,6073058,3876308,1546070,990691,PP
1295089,2145177,3581453,6110657,6340418,3923625,1511281,965273,PP
1288680,2132229,3572625,5998952,6087916,3657012,1486724,909380,PP
1311063,2226978,3685612,6075718,6149671,3655720,1506455,913372,PP
1311852,2231569,3735242,6182076,6235721,3661690,1549591,928050,PP
1270913,2147450,3581005,5954159,6287391,3874798,1541892,973800,PP
1320395,2259144,3731336,6169465,6358857,3840062,1582597,984226,PP
1290418,2210512,3645029,5985191,6050480,3520637,1492825,903048,PP
1287348,2123871,3558991,5978383,6224548,4003150,1536840,1005166,PP
1324067,2270895,3771794,6195073,6379504,3781114,1524651,927085,PP
1316171,2241846,3713065,6071887,6130855,3635866,1515037,910116,PP
1306820,2219936,3729270,6184804,6295647,3740105,1621304,969420,PP
1308824,2213442,3670606,6013268,6135059,3693555,1522229,945934,PP
1292685,2142513,3574217,6016205,6071857,3625424,1471084,900855,PP
1305948,2215039,3670616,5978257,6087369,3580359,1521979,939327,PP
1295341,2139360,3573779,5963952,6128702,3735779,1534518,1008474,PP
1281707,2110648,3537679,5956984,6076944,3768470,1469250,909033,PP
1304405,2147834,3613785,6124044,6317852,3972356,1489556,929232,PP
1309920,2226962,3676406,6058681,6149640,3651545,1518777,924900,PP
1319032,2247789,3726103,6159166,6349073,3862453,1580888,992405,PP
1273430,2143260,3575187,5955185,6295218,3860526,1535686,969762,PP
1286700,2115380,3522166,5890598,6018032,3691991,1475986,957040,PP
1302121,2157489,3596984,5917644,5975964,3659862,1531674,969578,PP
1281191,2108113,3514270,5927536,6172546,3826963,1506718,964494,PP
1298377,2144628,3574033,5921699,5989917,3676849,1513357,966491,PP
1312004,2226992,3693188,6089741,6149696,3659156,1496313,903885,PP
1322637,2245691,3699953,6038377,6127726,3678491,1555299,947544,PP
1291070,2143977,3600656,6109288,6133794,3733494,1508283,991596,PP
1300468,2152864,3598401,5946757,6000900,3660684,1520569,948646,PP
1324061,2250622,3744028,6138846,6262214,3816825,1560359,949332,PP
1312110,2165392,3594899,5932431,6072704,3875516,1546158,991079,PP
1308339,2156336,3589497,5933511,6076353,3857352,1544457,995639,PP
1299769,2134426,3555114,5927582,6120112,3859457,1518791,966682,PP
1297471,2144273,3598899,6000163,6054867,3641162,1492843,909872,PP
1317255,2255251,3758472,6202383,6361015,3771154,1571807,941753,PP
1277175,2113878,3520807,6030415,6252800,3808315,1504333,912229,PP
1285575,2199349,3629200,6014541,6217677,3708092,1519604,875233,PP
1302647,2160930,3589769,5919071,6028744,3531881,1489092,966709,PP
1288161,2118874,3542651,5963750,6327880,3804187,1503294,952951,PP
1298930,2138619,3548316,5865713,6052344,3834942,1542742,990430,PP
1297809,2137325,3590531,6050405,6265835,3991979,1509753,962820,PP
1297469,2135223,3574857,5946782,6101767,3783566,1537704,1007387,PP
1278553,2109269,3515008,5813229,6005389,3685964,1486741,950975,PP
1300734,2223252,3723669,6160077,6245320,3623478,1544548,915917,PP
1275903,2139484,3573407,5962859,6268676,3917300,1539811,983550,PP
1298212,2135851,3561081,5911770,6095864,3849401,1535308,988243,PP
1290877,2120973,3526487,5842429,6048344,3804475,1539759,993791,PP
1303162,2175639,3621751,5933271,6006533,3634805,1529991,960082,PP
1296975,2139776,3565083,5923182,5996317,3680222,1505418,965307,PP
1323654,2255457,3742899,6141599,6283514,3815749,1570017,953956,PP
1323742,2263577,3737369,6040545,6105642,3621349,1551826,935764,PP
1322777,2259449,3767293,6139411,6206098,3564357,1554235,913430,PP
1322963,2272563,3743821,6175266,6340894,3793528,1583414,959222,PP
1326588,2273833,3762038,6210681,6315888,3767564,1519746,928504,PP
1297818,2139425,3545451,5883511,6107511,3895425,1531204,968120,PP
1318320,2246466,3742193,6194336,6278072,3746043,1556068,948523,PP
1295039,2170011,3628607,6063066,6138531,3714614,1501925,964744,PP
1295362,2139318,3573789,5963780,6128431,3736259,1534550,1008463,PP
1299456,2153971,3593111,6007779,6055052,3555118,1483665,919483,PP
1296026,2194413,3645130,6003890,6159952,3699932,1504518,927087,PP
1290563,2132050,3553399,5962290,6229054,4004207,1532665,991162,PP
1327201,2274506,3780664,6209663,6393646,3795754,1530646,931482,PP
1300717,2198070,3653004,6007602,6143436,3690029,1504105,941429,PP
1301767,2234298,3751470,6206022,6246752,3584066,1587110,909830,PP
1299620,2214857,3665331,5975606,6068221,3550868,1511693,924266,PP
1302091,2128518,3570213,5981952,6131888,3812224,1507595,971492,PP
1329323,2277784,3764040,6185286,6334885,3789642,1580589,961002,PP
1306229,2215543,3711934,6152099,6309348,3794315,1621122,972505,PP
1259371,2084836,3460738,5900782,6188609,3867415,1502554,978189,PP
1323675,2248018,3742707,6130613,6259748,3822609,1564654,951332,PP
1319124,2238174,3703417,6070505,6136591,3673514,1523271,922221,PP
1314439,2240388,3715110,6157983,6366577,3871930,1601594,993582,PP
1312713,2227002,3698908,6100326,6149715,3661750,1488657,896723,PP
1302102,2130034,3571838,5986885,6139610,3810532,1505253,965614,PP
1300411,2132932,3558408,5941484,6124261,3848681,1515203,966656,PP
1290514,2127500,3546651,5975516,6096211,3656562,1447831,890595,PP
1318645,2254021,3723157,6035260,6108237,3605224,1541657,925978,PP
1284873,2149155,3596658,6014584,6293028,3911881,1520771,954623,PP
1323641,2274283,3744144,6173723,6341350,3795064,1580707,958919,PP
1303060,2155967,3587601,5942581,6038840,3522938,1483825,950951,PP
1303380,2175064,3611870,5931603,6041443,3541496,1497771,959566,PP
1345699,2284737,3795143,6133690,6175265,3583785,1554520,925391,PP
1302951,2136772,3570556,5973849,6146355,3800311,1511764,959145,PP
1343982,2283301,3817108,6213891,6309996,3776163,1581475,966279,PP
1291075,2137525,3545647,6022998,6253016,3845269,1511054,950406,PP
1294859,2134336,3572267,5976566,6044465,3664424,1484767,926736,PP
1282868,2112783,3513046,5810148,6019473,3740287,1512013,968891,PP
1297217,2131106,3572248,6001452,6174874,3744529,1540981,950974,PP
1295096,2143466,3582735,6005544,6185044,3738296,1537352,934107,PP
1301048,2223359,3723663,6160153,6245019,3625095,1544167,916351,PP
1323769,2266086,3743640,6158926,6315294,3804690,1575387,956621,PP
1301688,2232516,3743242,6195402,6247812,3599855,1588934,907401,PP
1274564,2110142,3524713,5980512,6130516,3701435,1472946,912550,PP
1299070,2136053,3551529,5912455,6115596,3871183,1522695,966709,PP
1325044,2257254,3747393,6159813,6268492,3802095,1549423,944238,PP
1313779,2227481,3708185,6124098,6179685,3675733,1502274,910947,PP
1292161,2218582,3705998,6139320,6258121,3618831,1580138,892460,PP
1307207,2153592,3587855,5933931,6077549,3851872,1543877,996942,PP
1308552,2156572,3604705,6073243,6276591,3936491,1501071,953060,PP
1278028,2113643,3524927,5977970,6135040,3675241,1461586,904249,PP
1339636,2283324,3801424,6208090,6322389,3778442,1582053,965126,PP
1306673,2217588,3728038,6180531,6289727,3736920,1617390,969988,PP
1294093,2166548,3612325,5964151,6163675,3777369,1541466,949193,PP
1307624,2162277,3577518,6008300,6246605,3870224,1522615,993529,PP
1314966,2242608,3708677,6015841,6099130,3594692,1535920,930001,PP
1294087,2147706,3547861,5913947,6180301,3779573,1532778,941498,PP
1277731,2136141,3565688,5957685,6304754,3844078,1526229,964854,PP
1309796,2226960,3675406,6056831,6149637,3651092,1520115,926151,PP
1313884,2239252,3704419,6010131,6096452,3591595,1534232,931184,PP
1313791,2233439,3680274,6043719,6142038,3658932,1537160,938107,PP
1327185,2264332,3772402,6137414,6199747,3566697,1553181,915631,PP
1312720,2227128,3721244,6160635,6234446,3689971,1533168,930962,PP
1306290,2240534,3755245,6174603,6241543,3594095,1589025,908319,PP
1322134,2244138,3740790,6131281,6259805,3816147,1568951,953558,PP
1285972,2113971,3533449,5944080,6051610,3741579,1469576,930325,PP
1314760,2201759,3682615,6201232,6247204,3709433,1525120,934309,PP
1282422,2115698,3512962,5917127,6118894,3912841,1513637,986275,PP
1298001,2137572,3591090,6051571,6266453,3991725,1509321,962124,PP
1266772,2091832,3496089,5983920,6179801,3973864,1503786,1016080,PP
1272902,2123222,3575312,6159974,6346995,3869168,1480797,939814,PP
1290365,2126469,3544757,5972721,6097884,3658701,1446234,889890,PP
1310268,2161013,3592297,5932795,6074313,3866697,1545446,993417,PP
1304911,2163253,3579892,6005178,6246372,3874072,1525694,993707,PP
1293811,2130222,3560214,5964412,6039268,3672362,1481081,935388,PP
1293833,2220775,3711336,6147626,6256459,3617866,1581969,894733,PP
1305087,2207954,3663301,5960766,6070996,3563870,1517966,942946,PP
1276747,2150797,3581274,5962838,6281137,3872040,1539094,976794,PP
1299133,2134115,3576687,5936210,6092225,3822816,1541727,1008407,PP
1327844,2264864,3754467,6208828,6403077,3886005,1593267,997805,PP
1281715,2112977,3529795,5952576,6143308,3940577,1527409,1023931,PP
1288496,2221119,3729195,6165868,6257472,3552063,1567764,897634,PP
1300368,2129056,3570609,5994600,6154618,3784212,1519183,958707,PP
1291457,2145961,3554263,5938753,6240455,3975361,1531298,972708,PP
1304405,2205964,3668883,6039107,6145159,3683844,1495391,925029,PP
1301026,2145294,3574310,5930539,6172136,3956380,1550747,1006198,PP
1288322,2218254,3716112,6148937,6259186,3576890,1570574,893751,PP
1303073,2144926,3585696,5925984,6141640,3932337,1560395,1020509,PP
1294386,2148489,3585595,5963276,6139932,3740880,1538504,993453,PP
1316644,2245164,3719547,6163567,6369549,3871888,1590805,999167,PP
1320315,2247643,3730695,6150418,6323593,3851645,1576641,980943,PP
1302798,2152818,3593424,5980464,6055775,3535412,1482170,925513,PP
1305915,2240014,3753478,6170555,6241913,3595129,1588548,907478,PP
1294631,2145833,3582032,5963813,6137091,3738420,1537247,997976,PP
1314954,2228035,3718457,6150758,6214407,3691717,1518688,928022,PP
1290209,2119522,3529743,5942637,6063560,3683521,1454836,925060,PP
1307431,2157008,3578493,5915845,6083529,3881973,1541197,983228,PP
1299481,2151518,3580892,6078746,6308757,3907843,1515305,975129,PP
1297976,2215470,3663767,5978659,6066188,3546192,1509045,919585,PP
1317476,2258639,3741206,6187755,6337198,3781094,1605326,961681,PP
1321510,2252932,3768229,6214345,6324886,3763515,1622179,966633,PP
1280686,2111023,3513674,5808910,6012818,3716054,1501195,960762,PP
1275213,2105062,3522383,5982766,6200980,3988110,1517361,1010957,PP
1340346,2279000,3811407,6220219,6317092,3769785,1591883,967405,PP
1309868,2160300,3593153,5931067,6090834,3891105,1550453,999561,PP
1292262,2142723,3592884,6067693,6132830,3733257,1515789,996484,PP
1259410,2084922,3460793,5900322,6188854,3866972,1502675,977936,PP
1324438,2253162,3745317,6146877,6264618,3811183,1556171,947381,PP
1290886,2223492,3733205,6173097,6255542,3557825,1571247,899830,PP
1280534,2147052,3568524,5946454,6265697,3921184,1536911,972894,PP
1266785,2096995,3475323,5873803,6190177,3847730,1512827,963187,PP
1328650,2262287,3730751,6037718,6109370,3667290,1565149,953897,PP
1306279,2219265,3705200,6144592,6333048,3834130,1631451,972773,PP
1285899,2113903,3533564,5944297,6052020,3742279,1469561,929877,PP
1303974,2164380,3574128,5927362,6169426,3762664,1539899,937837,PP
1285033,2124053,3549560,5961931,6320944,3816150,1510172,956521,PP
1299438,2151912,3573879,5947124,6150463,3745828,1536949,973876,PP
1302098,2202826,3655778,6014015,6144454,3683202,1507966,940059,PP
1346634,2285783,3796095,6132787,6173693,3583537,1553704,925805,PP
1289784,2136450,3600312,6133127,6308674,3912580,1477849,928529,PP
1299985,2125699,3565570,5983886,6129629,3807708,1498744,959137,PP
1304353,2213366,3686274,6140123,6359523,3880371,1626627,970477,PP
1294509,2152500,3594572,6041955,6054464,3606738,1488310,908155,PP
1311992,2239743,3730464,6191828,6347721,3806462,1619229,981356,PP
1293375,2163605,3608961,5970956,6172690,3761002,1548974,945374,PP
1302306,2154479,3574548,5930424,6143376,3777710,1539774,959513,PP
1267899,2119346,3572968,6159154,6332106,3842561,1472837,936669,PP
1290866,2218120,3657006,5991859,6057398,3525973,1497592,899342,PP
