IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,IR_Wavelength_9,IR_Wavelength_10,IR_Wavelength_11,IR_Wavelength_12,IR_Wavelength_13,IR_Wavelength_14,IR_Wavelength_15,Material_Type
232532,343080,531974,1042359,1281994,1047531,406796,466789,267691,424850,772716,1255894,1261115,737480,416331,PET
382277,531228,1137762,2656711,2448993,1472568,518092,558928,429612,808672,1871179,2571791,2009278,1016742,538808,PET
323257,555816,1153666,2822624,2699731,2074092,659583,357328,421344,840862,1967095,2731664,2357649,1369115,510823,PET
206980,555825,957022,2209998,1896580,1399254,628438,227794,356454,708810,1568314,2161983,1752812,1017752,419372,PET
306398,522281,855385,1806468,2096336,1097426,381092,188304,379329,693270,1293283,1896478,1604370,755350,290012,PET
237231,415128,681386,1459202,1108594,944417,405321,298372,312118,530023,1061101,1290054,1003089,650820,351222,PET
337187,559660,1199407,2680565,2636356,1815198,545004,384917,425801,856115,1896052,2641953,2211170,1172569,467207,PET
263907,429883,743894,1844389,1824032,1374907,568573,486487,328547,574653,1265862,1687268,1466004,959691,526692,PET
231287,443830,840847,1714872,1822130,2005225,649870,480610,324980,620202,1286587,1750452,1875975,1324004,555048,PET
299862,537434,959077,1937219,2042865,857259,360488,182803,375047,733859,1428372,1915762,1402432,623311,276378,PET
172987,578195,1211966,4016072,3310688,953595,387393,261979,363127,877650,2393015,3397541,2119773,724021,331683,PET
343286,466322,874685,1781604,1654069,1357910,562064,314541,374270,692084,1421054,1844971,1685235,1106778,419985,PET
272804,499131,543111,1257760,1657906,1028115,284682,356963,360546,506191,900895,1450657,1335928,663599,316628,PET
212859,234081,430876,741975,741331,479448,532903,275725,213142,326165,585919,747108,602672,515104,416071,PET
313016,506181,980804,2545378,2205188,1060297,479411,373167,386730,736010,1831307,2387644,1611800,762690,425581,PET
276680,421521,861787,2358621,2217725,1955552,596092,514361,323497,624025,1559181,2395260,2327376,1335734,528350,PET
266510,496333,959087,2107754,1605349,1136169,555930,371913,361185,711155,1557956,1863442,1365952,837233,441196,PET
351768,584326,791884,1856150,1454120,1055928,733506,508969,443273,667577,1318477,1717724,1332564,904269,628095,PET
363765,583144,1400599,3657288,2710132,1986377,720337,413060,452224,988266,2604648,3227845,2398621,1283534,618605,PET
173933,400418,462443,1658129,2311688,1618914,513587,268990,268852,418730,1077426,2037188,2020027,1105897,395923,PET
329854,531499,1189729,2573029,2012113,1497172,510569,384371,402561,834140,1891027,2324775,1717246,983267,459334,PET
253980,440742,933365,2030566,1584516,1170714,556214,301375,337943,683031,1484785,1795752,1364994,841895,409101,PET
207984,434325,571190,1351394,1631923,1022916,337756,275693,310298,501491,1095191,1608148,1341753,717514,312152,PET
282985,558729,1129768,2678400,2548197,1668550,589072,308038,400895,825397,1879834,2589916,2096659,1138166,453055,PET
200674,432264,696369,2277069,2338292,1973979,490430,372411,278855,539127,1502436,2388679,2166197,1239820,432844,PET
332645,573112,1314390,2992183,2250552,1787902,629910,510740,436739,932851,2145484,2576349,1961300,1182773,563718,PET
282844,623817,1440791,3490196,2689823,2269747,633036,328451,435515,1034966,2598522,3211002,2562688,1408015,534362,PET
206641,409506,746980,2179706,2000716,1315762,448255,236137,293750,564214,1484416,2118575,1649857,872397,346159,PET
290251,502212,1014126,2445399,2258519,1909791,590107,379753,370592,763880,1752525,2400633,2149575,1259792,474438,PET
174737,364752,561376,1888888,2127802,1460292,401380,228940,260365,451873,1217156,2001000,1782121,915114,316194,PET
128679,284110,471793,1201315,1567642,1015357,371764,143310,203348,381127,833701,1351176,1287236,702488,244475,PET
195390,398913,1097264,1492302,2161390,3813470,477754,245997,296358,736372,1295308,1860040,3095532,2231371,367643,PET
285176,575467,1006821,2200660,1663066,1525305,532312,352609,404714,761231,1515494,1869328,1681889,1170778,492620,PET
303923,534056,906774,2127518,1882901,1300756,552721,342651,410824,724660,1707699,2210446,1532280,905115,397736,PET
328409,568764,965149,2358954,2076616,1578049,534501,399866,425005,755171,1682516,2353891,1873579,1024951,461458,PET
235417,271050,420133,874262,1127510,1140240,500671,344461,241634,347906,654636,1146078,1269592,833444,428398,PET
124878,306978,494387,1930921,2905755,1744078,430020,182013,207939,394499,1226425,2429401,2333160,1126168,303234,PET
293319,525214,977423,2325906,1674091,1029534,515982,393599,386036,738015,1686080,1919833,1198043,729824,464664,PET
224863,440954,743573,2878230,3048734,1947474,523605,349038,341439,646690,1950530,3040956,2443725,1189306,439817,PET
301115,516883,851722,1845409,2040375,1087655,401657,208031,375424,684973,1319861,1884721,1558233,765340,312199,PET
341221,652771,1228336,3125445,2702569,2858884,612465,551515,513226,955490,2103988,2884284,2772915,1704253,616246,PET
229871,453174,720174,1984899,1720740,1067665,503009,314296,325856,577997,1355456,1794600,1372997,814895,408795,PET
291122,537765,969533,1980746,1931000,772714,369682,197660,373917,732506,1470225,1903978,1311659,593670,289594,PET
277058,493226,842000,2044875,1771013,1040908,499572,306114,358530,650731,1458040,1834067,1332928,807956,419447,PET
303989,509143,918493,2484605,1679095,849997,572517,403976,385373,690378,1779262,2303374,1371418,716559,498572,PET
175778,328261,743292,1713785,875325,476625,356625,131178,246390,516006,1217209,1304746,688405,419315,241320,PET
163935,371831,658239,1927133,2162873,1234674,387824,204519,259532,500070,1324439,2046565,1685372,859343,320194,PET
260517,518577,814919,1871962,1426125,781636,428812,264828,386150,652965,1376060,1805189,1277552,674592,357268,PET
400082,405248,539834,3592204,1442842,1963493,825988,416244,404758,482462,1965245,2458396,1742080,1399492,618768,PET
211020,430176,655598,1912444,1593250,1083133,568202,318549,314848,534291,1286510,1755978,1370708,828395,425289,PET
226604,399945,646944,1839246,993589,642807,570957,188363,297286,505089,1214788,1392831,822033,607742,365538,PET
334037,481999,1133536,2791727,2463717,929453,586724,669371,370327,795653,1879972,2464749,1629375,748073,601728,PET
