IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,IR_Wavelength_9,IR_Wavelength_10,IR_Wavelength_11,IR_Wavelength_12,IR_Wavelength_13,IR_Wavelength_14,IR_Wavelength_15,Material_Type
1614372,3628154,7670724,8390173,8395334,8395334,5340493,3703794,1975031,4279340,7591815,8395334,8395334,6398215,4084871,ALU
1562674,3594121,7599153,8395690,8395690,8392677,5443819,3746320,1949057,4240128,7482839,8395690,8395690,6312222,4136967,ALU
1432216,3302257,6651426,8372265,8384636,8384636,4794656,8089326,1792552,3850647,8384636,8384636,8384636,8384636,6138764,ALU
1522016,2981835,6285813,8389111,8370570,8388962,7092701,3982387,1674407,3595672,8390800,8390800,8390800,7819987,4864227,ALU
1514611,2912208,6201957,8392551,8385185,8392551,6896878,3846494,1663141,3464583,8392551,8392551,8392551,7612987,4742161,ALU
1315529,3232680,7015009,8383973,8394780,8394780,5289078,3818877,1728795,3846842,6954731,8394780,8394780,6030778,3948284,ALU
1553782,3025799,6410027,8387589,8387589,8387589,6985868,3898759,1698869,3635765,8387589,8387589,8387589,7885564,4882170,ALU
1289344,3217092,6954085,8384876,8395276,8383407,5345390,3837530,1706181,3841455,6943952,8395276,8395276,6111635,3999473,ALU
1523955,2980509,6281263,8389996,8369221,8389996,7092508,3982860,1675827,3589525,8389996,8389996,8389996,7810106,4869290,ALU
1532917,2903325,6217955,8389036,8389527,8389527,6922892,3823388,1683652,3428158,8389527,8389527,8389527,7542940,4736599,ALU
1326381,3266876,6969440,8394200,8371898,8394200,5320032,3827271,1765732,3916144,7061893,8394200,8394200,6100742,4010783,ALU
1442486,3445166,7322193,8395796,8386381,8385052,5386890,3778383,1883765,4112394,7313165,8395796,8395796,6239506,4102520,ALU
1326737,3270796,7038978,8381275,8388765,8379362,5326197,3829903,1756860,3895997,7021861,8394943,8394943,6083334,4002023,ALU
1331854,3276169,6985797,8387835,8379495,8386864,5346911,3828138,1758052,3902636,7039507,8394777,8394777,6080518,4000953,ALU
1518465,2963955,6318332,8381430,8395873,8380160,6972722,3870969,1674124,3571393,8395873,8395873,8395873,7777629,4759625,ALU
866257,2786757,5531623,8384653,8402457,8383851,5041249,3494092,1451397,3275148,8275667,8402457,8402457,6064556,3754869,ALU
1617651,3031863,6484566,8388716,8383224,8388716,7200399,4012443,1694469,3603753,8388716,8388716,8388716,7802751,4958079,ALU
1547152,3577366,7571912,8396447,8383026,8396447,5395955,3777261,1907554,4197711,7424161,8396447,8396447,6275558,4119045,ALU
1332168,3269881,7055515,8374694,8395414,8378388,5352469,3830483,1744036,3873270,6987206,8395414,8395414,6057207,3988254,ALU
1569971,2988340,6403761,8383206,8394217,8382239,7087663,3931998,1680885,3572696,8394217,8394217,8394217,7761943,4835195,ALU
1525796,2965961,6269012,8389868,8373009,8389868,7059871,3952150,1677440,3558747,8389868,8389868,8389868,7759001,4844285,ALU
1294269,3221575,6960543,8394596,8394596,8394596,5270877,3821251,1730839,3850488,6982815,8394596,8394596,6052394,3962438,ALU
1528994,2910541,6229735,8387447,8391086,8387127,6929546,3828108,1680845,3448696,8391086,8391086,8391086,7575570,4733210,ALU
1304360,3215151,7012859,8373713,8394340,8395262,5350152,3835816,1725415,3853476,6960943,8395262,8395262,6055591,3999164,ALU
1529011,2998475,6339846,8390455,8384903,8390455,6938146,3891322,1678863,3610000,8390455,8390455,8390455,7853022,4841882,ALU
1416922,3425540,7290036,8395427,8375648,8395427,5335693,3808110,1843400,4031945,7211526,8395427,8395427,6160471,4070729,ALU
1274196,3195754,6848326,8394628,8394628,8394628,5279302,3828701,1707302,3805770,6894533,8394628,8394628,5996227,3938740,ALU
1457781,3436850,7285447,8395674,8395040,8375742,5417615,3756896,1909781,4158741,7371922,8395674,8395674,6345459,4123974,ALU
856235,2778024,5546699,8383217,8403239,8377434,5060570,3506679,1445231,3269907,8272341,8403239,8403239,6104969,3786343,ALU
1441038,3447068,7325193,8395781,8384488,8386987,5379644,3783145,1878674,4101220,7299288,8395781,8395781,6226296,4098283,ALU
1277308,3159899,6924778,8394675,8393831,8394675,5326014,3835567,1764093,3920913,7075707,8394675,8394675,6123146,4029248,ALU
1282786,3214225,6951445,8394325,8394325,8394325,5260042,3822011,1721176,3841808,6974423,8394325,8394325,6047623,3958416,ALU
1635046,3463799,6806811,8391293,8376675,8384272,5294164,3809475,1920601,3945530,7133649,8391293,8391293,7221687,4128672,ALU
868334,2814570,5576800,8386584,8402713,8386085,5054242,3510355,1465951,3298024,8238792,8402713,8402713,6077416,3773715,ALU
1302767,3217278,7000248,8379578,8395029,8395029,5315316,3827704,1725621,3850633,6958796,8395029,8395029,6044563,3975422,ALU
1280780,3168817,6935515,8394561,8391834,8394561,5317817,3834844,1765277,3921455,7074910,8394561,8394561,6124418,4029022,ALU
1745614,3696343,7765547,8373112,8394394,8394394,4977277,3563926,2048080,4380030,7913006,8394394,8394394,6689212,3902036,ALU
1521599,2965514,6350618,8381817,8393390,8393390,7027763,3937489,1674460,3580444,8393390,8393390,8393390,7814040,4807045,ALU
848758,2854058,5596242,8393575,8402178,8393309,4993876,3531677,1475821,3316272,7907064,8402178,8402178,5967689,3741193,ALU
1258480,3194973,6918625,8395130,8395130,8395130,5232092,3821753,1696027,3789833,6871157,8395130,8395130,5979090,3906957,ALU
1292897,3217148,6966563,8375402,8395618,8375102,5368773,3839020,1687613,3836140,6895421,8395618,8395618,6130420,3994135,ALU
1440919,2895453,6175310,8385788,8398820,8384642,6941464,3873895,1629089,3500116,8398820,8398820,8398820,7745123,4718734,ALU
877569,2792542,5562611,8383002,8402945,8382358,5082021,3498328,1459637,3286779,8402945,8402945,8402945,6129052,3787423,ALU
1576709,3613884,7635949,8395601,8395601,8395601,5445406,3750790,1947458,4240435,7482946,8395601,8395601,6306242,4136418,ALU
1316871,3255196,6948594,8394560,8378864,8394560,5335793,3829705,1751881,3891539,7041237,8394560,8394560,6086607,4005400,ALU
1315561,3238940,6986584,8381812,8385099,8394945,5350061,3832248,1739600,3876340,6999357,8394945,8394945,6067630,4001057,ALU
1554440,3580992,7575171,8391028,8395304,8390270,5435722,3788993,1907005,4180114,7396118,8395304,8395304,6269170,4121511,ALU
1289533,3216062,6956871,8391298,8394944,8394944,5323956,3835669,1729431,3849101,6996233,8394944,8394944,6077059,4004511,ALU
1298364,3206136,6976354,8386911,8395003,8385779,5335909,3833754,1758330,3905965,7045936,8395003,8395003,6100094,4014998,ALU
1520112,3545358,7513649,8396724,8376676,8396724,5368059,3794463,1880732,4158363,7371261,8396724,8396724,6247648,4105989,ALU
1601572,3641689,7679110,8380440,8395654,8377742,5448697,3773516,1966119,4257593,7503780,8395654,8395654,6311002,4137710,ALU
1615583,3670879,7787158,8375135,8395254,8372863,5452296,3764046,2077997,4454079,7788217,8395254,8395254,6471786,4220426,ALU
1472527,3295226,6760693,8392188,8382579,8392188,5282822,3836833,1834347,3881595,7045071,8392188,8392188,6804921,4073852,ALU
1322308,3234748,7037692,8372843,8395360,8389429,5359843,3832412,1715147,3839378,6928496,8395360,8395360,6061402,3978926,ALU
1310527,3230367,7000901,8387428,8394644,8394644,5269982,3815716,1729529,3848489,6958219,8394644,8394644,6029841,3941040,ALU
1524800,2916941,6241685,8385789,8392657,8385186,6938585,3835363,1677703,3468620,8392657,8392657,8392657,7608031,4730177,ALU
1449846,3435783,7307443,8395874,8395848,8375383,5423144,3754562,1909257,4168412,7382731,8395874,8395874,6305663,4123741,ALU
1269042,3182827,6934800,8394754,8394754,8394754,5200188,3816793,1697654,3802481,6899386,8394754,8394754,6012845,3918413,ALU
1712340,3653296,7748070,8371890,8394341,8391891,5028571,3585681,2044311,4379946,7891561,8394341,8394341,6663695,3934796,ALU
1521128,2897733,6201460,8389841,8389841,8389841,6916969,3824027,1677314,3425149,8389841,8389841,8389841,7551443,4735691,ALU
809630,2866437,5589117,8399156,8402043,8393428,4920862,3555894,1466266,3309734,7504488,8402043,8402043,5852495,3711922,ALU
1290863,3219302,6953955,8394720,8394720,8394720,5292397,3827766,1730750,3849770,6992457,8394720,8394720,6065789,3982147,ALU
