IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_9,IR_Wavelength_10,Material_Type
1170461,2263211,3714467,1484913,2690507,Rec
1133507,2104501,3681751,1575095,2940697,Rec
889111,1551927,2843405,1159323,2144687,Rec
911459,1600045,2951273,1203151,2239293,Rec
1200779,2255691,4037709,1682837,3170539,Rec
1230415,2351117,4030695,1735153,3174733,Rec
1151259,2278093,3480433,1746559,3062605,Rec
787901,1603191,2544319,1148795,2041391,Rec
1166319,2126801,3602999,1441119,2569103,Rec
1300917,2441309,4089771,1776043,3179305,Rec
939097,1625391,2993615,1221689,2255213,Rec
872569,1555493,2817491,1148307,2136431,Rec
1373473,2523607,4107855,1854041,3245793,Rec
826849,1479083,2644963,1090493,2005711,Rec
978675,1658431,3122659,1260517,2351579,Rec
2125755,3975637,6673259,2908033,5197503,Rec
2147243,4022853,6734217,2947979,5244307,Rec
1221573,2102197,4289843,2530047,4352245,Rec
1752255,3303695,5833801,2309737,4331017,Rec
1527363,2909859,4847585,1971745,3589299,Rec
946037,1593627,2792853,1188929,2086031,Rec
1511399,2684549,4762203,2001831,3668895,Rec
1543433,2724965,4960739,1926855,3628335,Rec
1325489,2250523,4340759,1731153,3211447,Rec
1711445,3526457,5651927,2525417,4395103,Rec
1444485,2715491,4536691,1970229,3525839,Rec
1345665,2614915,4218683,1921081,3369825,Rec
1325191,2546849,4202029,1793017,3087811,Rec
869899,1536577,2725427,1141415,2074773,Rec
630913,1549755,3324393,1436473,2710983,Rec
1005199,1790215,2831635,1094161,2090169,Rec
1251385,2393135,4225651,1732241,3180325,Rec
840711,1621817,3003061,1257095,2384359,Rec
1262857,2402895,4200695,1824253,3321763,Rec
1225565,2300385,4178533,1695853,3184387,Rec
1311127,2521261,4329851,1856615,3399447,Rec
1240201,2225861,4032095,1667753,3116225,Rec
1293641,2440715,4202263,1757621,3221271,Rec
1197631,2327577,3881025,1741711,3142021,Rec
1264783,2419959,4271735,1785081,3315119,Rec
1500783,2769111,4629145,2030225,3605309,Rec
852787,1510007,2671449,1135717,2057311,Rec
1366935,2597673,4087989,1792901,3216153,Rec
1171913,2330937,3762545,1703421,3039839,Rec
1460751,2661549,4605005,1981665,3569205,Rec
1515343,2803769,4626581,2049699,3586981,Rec
889415,1557577,2832317,1159731,2131865,Rec
887175,1546871,2844455,1156721,2154153,Rec
849023,1522549,2732895,1092325,2009631,Rec
980551,1722231,3295117,1068133,1461651,Rec
1334263,2599247,4187581,1890505,3287255,Rec
1397899,2644133,4139255,1924523,3314877,Rec
1408593,2641133,4312369,1919129,3371039,Rec
1404855,2653871,4125881,1863905,3160279,Rec
855323,1532993,2714783,1150147,2103675,Rec
1512463,2732237,4580461,1996891,3546069,Rec
930857,1758849,3279777,1094311,1992451,Rec
913425,1759525,3269101,1273933,2486681,Rec
1074237,2031249,3726533,1556913,2900497,Rec
1255137,2262507,3682263,1665851,2884505,Rec
1114045,1995733,3625409,1454021,2725069,Rec
1059919,1915443,3696959,1416779,2755933,Rec
1268981,2293327,3678835,1694169,2919039,Rec
1051015,1932515,3220223,1406885,2508419,Rec
952599,1830535,3426643,1277413,2507487,Rec
811307,1645941,3055307,1200781,2321371,Rec
1073279,2050183,3564651,1497929,2756041,Rec
946273,1851325,3410113,1311279,2550269,Rec
923955,1735763,3295409,1301007,2539197,Rec
1264811,2342437,3914289,1715169,3051367,Rec
1174153,2237945,3573769,1672727,2869409,Rec
1254409,2261721,3696505,1702541,2989099,Rec
1168857,2235025,3453007,1652213,2813875,Rec
1116445,2167879,3360587,1579041,2728993,Rec
1187841,2217477,3720023,1519681,2790345,Rec
1146295,2172743,3699943,1574773,2899361,Rec
1178345,2219183,3781873,1644859,2981481,Rec
1292815,2424157,3983067,1751047,3110187,Rec
1169897,2180217,3654423,1617553,2879543,Rec
1096607,2099945,3507525,1450717,2588283,Rec
1084463,2177711,3514767,1554879,2791247,Rec
1298341,2389919,4035475,1753245,3092701,Rec
852225,1461857,2770311,1131157,2123743,Rec
825407,1408823,2627585,1069929,1982683,Rec
1220021,2250993,3493983,1668289,2834781,Rec
1300053,2438095,3980113,1741645,3031849,Rec
1295461,2402921,4023765,1758493,3137899,Rec
1299743,2425355,3921079,1782671,3097371,Rec
1306321,2468611,3869453,1764941,3039975,Rec
1319805,2409707,3922941,1745715,3040169,Rec
1282527,2334515,3745827,1730751,2985829,Rec
1106727,2184081,3391805,1581721,2761451,Rec
830095,1416255,2646009,1068893,1989587,Rec
1278039,2375003,3812401,1736977,2993733,Rec
1316227,2381077,3836189,1754097,3014511,Rec
1047355,1976719,3336657,1425439,2589659,Rec
1111851,2152925,3538159,1538255,2747579,Rec
1115607,2136081,3285537,1679389,2840557,Rec
816657,1441429,2682361,1072633,2010911,Rec
591187,1063219,2043689,946411,1727473,Rec
811907,1430063,2657547,1065255,1989943,Rec
735669,1279929,2314785,942199,1710201,Rec
798151,1412335,2623175,1051807,1972579,Rec
776271,1351801,2475659,1009267,1877929,Rec
820381,1422939,2615999,1067583,1977423,Rec
1208777,2295149,3528485,1671161,2838027,Rec
1609645,2972701,4936911,2161363,3914451,Rec
1658855,3078963,5147693,2255567,4010251,Rec
1453967,2787509,4797045,2009041,3707379,Rec
1552205,2688549,5070719,2020077,3825809,Rec
1600133,2934593,5101855,2196863,3925001,Rec
1356453,2585679,4822949,1970191,3698533,Rec
1530483,2914813,5115635,2149585,3939029,Rec
1469975,2849483,4811821,2055709,3737349,Rec
1547099,2854785,4886347,2141279,3838135,Rec
1739315,3088155,5475051,2263779,4151223,Rec
1529029,2944803,5224631,2137795,3995263,Rec
1519783,2896185,5113577,2108981,3928569,Rec
1720685,3232353,4913541,2411417,4137525,Rec
1675713,3055795,5164881,2282791,4042265,Rec
1604621,3000659,5404757,2184627,4098619,Rec
1565557,2944313,5191033,2220173,4027307,Rec
967619,1901915,3443253,1303535,2489127,Rec
1154017,2223709,3842639,1644465,3004383,Rec
1168193,2185575,3695509,1599149,2874439,Rec
882417,1823553,2347557,1312035,2120673,Rec
1052055,2166379,3137177,1601727,2673479,Rec
1181187,2154639,3357261,1547767,2642965,Rec
905449,1862723,2623663,1327275,2251485,Rec
1079345,2181997,3210089,1584279,2660669,Rec
393303,450291,1318113,372167,927485,Rec
126401,226011,424009,163755,310205,Rec
216987,281707,477123,243035,388673,Rec
297729,709151,1343505,474869,987639,Rec
332227,496789,782043,391307,615335,Rec
472517,627909,1532401,511097,1070593,Rec
370031,723467,977179,535653,843677,Rec
87035,191945,309703,144063,295723,Rec
138519,230271,372203,174721,284395,Rec
539467,1083821,1960393,782601,1493233,Rec
579743,1151817,2097183,823853,1588183,Rec
540007,1063365,1649755,763053,1328593,Rec
514161,1062331,1468237,744481,1224527,Rec
554539,1000801,1857267,730223,1401745,Rec
245273,640899,809215,787311,1439743,Rec
448121,1017223,1169637,729481,1103489,Rec
364543,866759,1414743,589825,1107573,Rec
495997,1084673,1250289,737991,1113029,Rec
585805,1158667,1570217,832479,1339533,Rec
605421,1188583,1547821,853355,1332945,Rec
693111,1293863,1887819,950043,1561101,Rec
644001,1172715,1786029,859875,1435481,Rec
679647,1229263,1831229,904055,1483787,Rec
641691,1127567,1870535,842223,1462095,Rec
610051,1081427,1865589,799589,1419717,Rec
682021,1245469,1780761,912411,1457677,Rec
675911,1190981,2066069,893139,1575767,Rec
688395,1270117,1809263,930623,1497533,Rec
682059,1250649,1876253,875663,1439089,Rec
559021,1158807,1391835,806385,1221795,Rec
495037,1088703,1341089,763717,1201821,Rec
653635,1270513,1781837,922513,1499527,Rec
637671,1143613,2001635,846173,1548683,Rec
604221,1040559,1636829,775523,1278667,Rec
676103,1135973,1707729,858043,1363895,Rec
560361,1144373,1612295,826537,1433957,Rec
412387,845487,1236355,604999,1046387,Rec
595427,1140959,1447509,669181,1103743,Rec
610565,1162525,1643641,816095,1280009,Rec
482073,1006469,1598731,709635,1280195,Rec
688369,1201663,1895069,895055,1498783,Rec
576337,1183125,2073127,832643,1586293,Rec
625957,1028327,1740403,841701,1543055,Rec
583893,1006097,1463691,774617,1229839,Rec
648771,1145287,1822121,780159,1333701,Rec
626141,1111403,1833189,808265,1373213,Rec
343959,836943,986281,581085,915213,Rec
172125,419557,671845,283693,538283,Rec
356041,734209,1140133,510099,893417,Rec
278153,568921,1095445,415941,822383,Rec
181781,459631,535955,297205,478563,Rec
310633,654473,1158435,475955,906335,Rec
309451,659213,1111971,461381,867717,Rec
384517,751345,1118385,542337,921129,Rec
394847,754833,1124061,543251,898095,Rec
317025,646237,971061,459517,777705,Rec
239181,537147,646293,368055,571737,Rec
279731,489619,1038385,380161,757195,Rec
311315,709929,1170303,499465,933983,Rec
376727,784439,1238597,542675,985561,Rec
292779,661263,1028369,444607,808513,Rec
379213,727275,1234585,525685,951699,Rec
327809,607113,725003,443837,647181,Rec
316089,697401,1088023,465693,847883,Rec
321555,698799,1225951,484887,939577,Rec
416187,711973,1103953,537059,871109,Rec
387237,696263,871731,515047,763493,Rec
422615,729689,1105493,546721,889185,Rec
348325,710163,1339185,503663,999921,Rec
423767,814345,1130065,594235,944489,Rec
318685,669951,1259523,469225,940263,Rec
344245,714317,1018335,503965,854689,Rec
517857,1295113,1795253,898419,1577631,Rec
549401,1286661,1928245,859859,1561575,Rec
486253,1215415,1788787,822373,1484473,Rec
476143,1148959,1673243,768011,1362577,Rec
784711,1708061,2818699,1202427,2235083,Rec
630141,1412149,2501107,965067,1887783,Rec
874249,1725085,2435827,1236025,2017917,Rec
994179,2006393,3265045,1503963,2659175,Rec
899111,1751195,2855153,1264683,2254709,Rec
658359,1376263,1525421,956057,1381003,Rec
777141,1570075,2662965,1123557,2073445,Rec
971929,1849537,2951293,1283417,2241955,Rec
1003471,2022705,3098199,1441719,2497909,Rec
638355,1381757,1837457,958497,1542559,Rec
760427,1469021,1928755,1037199,1594251,Rec
781885,1604419,2057523,1118275,1746081,Rec
453679,1138895,1610211,746165,1302825,Rec
707741,1468505,2644519,1035403,2004539,Rec
1154903,1924299,3214489,1485547,2564831,Rec
877879,1699603,3275003,1215665,2439865,Rec
645151,1510509,1969935,1037889,1696195,Rec
939227,1930649,2660671,1370091,2264081,Rec
1022931,2139793,3085527,1523673,2575867,Rec
720175,1593303,2707801,1039563,2036907,Rec
527817,1312115,1836221,861561,1497451,Rec
730789,1697569,2744569,1160219,2183805,Rec
679085,1536041,2723681,1056035,2101667,Rec
482641,1220659,1623451,841317,1447175,Rec
1058687,1804715,3499529,1365943,2592351,Rec
981423,1962003,3080547,1399297,2469191,Rec
779899,1736661,2664727,1227457,2251373,Rec
832773,1753921,3012957,1235089,2333507,Rec
1080937,2005441,3477583,1467933,2661927,Rec
992777,1843033,2742821,1344801,2222439,Rec
1102383,2042849,3312343,1502253,2569291,Rec
781361,1614289,2595877,1146105,2027827,Rec
831793,1553253,2227069,1120925,1823083,Rec
639167,1195037,1960791,792831,1115681,Rec
585225,1112467,1854559,779015,1326543,Rec
752339,1403741,1925383,1031433,1629553,Rec
703983,1134609,1663591,887499,1377553,Rec
626023,1086147,1282231,825185,1142679,Rec
772585,1479803,2398493,1063567,1869669,Rec
749911,1299915,2237353,972343,1707253,Rec
824493,1657763,2734103,1189483,2138265,Rec
787725,1404165,2473383,1043491,1882743,Rec
824205,1449635,2228687,1078947,1791055,Rec
785719,1555457,2657807,1117309,2061339,Rec
868143,1637595,2822479,1175659,2133885,Rec
790285,1582335,2912205,1127903,2193957,Rec
912665,1596733,2378345,1187481,1919171,Rec
900661,1656059,2556199,1200331,2035511,Rec
876875,1680835,2477607,1211381,2012473,Rec
652897,1272943,1689485,917891,1445937,Rec
1074775,1902629,2982551,1379135,2253183,Rec
1025647,1902337,3103501,1393945,2451031,Rec
935133,1864843,2677307,1321553,2191691,Rec
982201,1911831,2773195,1372825,2276895,Rec
812765,1653659,1995633,1169819,1762965,Rec
776925,1753527,2735599,1284083,2432059,Rec
991435,1909761,2907639,1376309,2351123,Rec
989825,1902705,2854221,1362665,2292443,Rec
867697,1817397,2564905,1275295,2135151,Rec
863755,1612371,2490623,1175087,1998405,Rec
860399,1458679,2269559,1099599,1814663,Rec
687513,1318039,1906539,952197,1575977,Rec
774635,1426919,2009421,1024733,1626623,Rec
779429,1577147,2189113,1124899,1853113,Rec
835591,1559145,2012689,1123825,1684725,Rec
621939,1379907,1683197,989789,1556955,Rec
738679,1525971,2070551,1074925,1755185,Rec
790643,1575501,2237523,1106743,1811931,Rec
764305,1557003,2296787,1086437,1814195,Rec
911135,1646663,2658209,1201531,2052451,Rec
625477,1321951,2283459,919091,1772825,Rec
835431,1630479,2970817,1169603,2238855,Rec
895271,1627545,2890587,1195693,2183207,Rec
882933,1656609,2977853,1204921,2250951,Rec
657591,1400197,2709319,993333,2059903,Rec
641267,1465339,2431175,992873,1913355,Rec
687341,1542743,2744291,1076073,2129959,Rec
769079,1604571,2935051,1139995,2236991,Rec
555781,1247373,2114479,868705,1668125,Rec
707395,1556323,2822255,1082901,2141159,Rec
786631,1635617,2955753,1148565,2234267,Rec
1029865,2070583,3379013,1471967,2652969,Rec
742595,1686949,2304793,1148337,1949983,Rec
700809,1635279,2074415,1067193,1756395,Rec
764065,1683997,2384107,1097681,1901045,Rec
829179,1862049,2797885,1291911,2305427,Rec
967931,1979933,3387611,1390127,2598609,Rec
883871,1782659,3147273,1423925,2669547,Rec
823371,1858135,2706349,1199433,2066971,Rec
982613,1884515,2680341,1367993,2219579,Rec
509775,1209731,1270419,878135,1316685,Rec
1083637,1994705,3025807,1461737,2452945,Rec
909955,1963303,3029135,1368661,2446621,Rec
768003,1804669,2708677,1210447,2160841,Rec
1055561,2014565,2858765,1457783,2332019,Rec
690999,1604123,1854839,1076709,1642333,Rec
1136543,2051471,3339081,1501445,2608137,Rec
899059,1917231,3333351,1334067,2564141,Rec
1003061,2041093,3748165,1449801,2834643,Rec
990669,2067381,3793635,1456871,2874901,Rec
1166511,2362817,3967053,1676795,3087277,Rec
707389,1674767,2575569,1139289,2087227,Rec
1011595,2067767,3743013,1457601,2803843,Rec
511901,1316731,1790293,863641,1505205,Rec
248813,585699,874751,442573,785051,Rec
311751,703199,1097327,438989,824357,Rec
361233,707937,1252801,506231,957851,Rec
305655,577011,682987,400575,593517,Rec
367965,673647,1123291,494637,865585,Rec
396631,689725,1035509,517037,852439,Rec
401929,690201,1028595,517139,833753,Rec
323063,696733,1221851,485165,937401,Rec
266963,574223,944023,399821,742469,Rec
1406775,2438191,4226915,1825375,3242003,Unknown
1393103,2432703,4190545,1817711,3222841,Unknown
1401341,2440199,4264819,1809193,3232141,Unknown
1377053,2410033,4172373,1798435,3194839,Unknown
1390663,2412993,4153111,1800815,3195079,Unknown
848573,1544555,2643857,1110323,1973011,Unknown
1132839,1820851,2623607,1435695,2206691,Unknown
1189687,1879483,2754937,1430123,2212423,Unknown
1154235,1778081,2676079,1289101,1978695,Unknown
1223323,1973947,2816403,1424739,2188027,Unknown
1694073,3146179,6861377,2465881,5064207,Unknown
1459647,2876375,6560831,2015999,4503427,Unknown
1448421,2609715,5735331,1898943,4059921,Unknown
1394439,2389623,3824939,1827281,3046815,Unknown
1453725,2442447,4024309,1860749,3174563,Unknown
1302897,2188893,3801591,1733215,3020403,Unknown
1356217,2345069,3826277,1768477,3007275,Unknown
1263377,2510115,3956991,1741851,3079665,Unknown
1248631,2484203,3901999,1768191,3104991,Unknown
1095551,2195995,3666169,1568173,2832733,Unknown
661415,1142337,1810609,854041,1437643,Unknown
1241513,2501279,4020313,1738759,3134669,Unknown
1195539,2416717,3943193,1745009,3137199,Unknown
1236835,2478895,3942017,1760197,3122403,Unknown
672729,1187361,1803583,879699,1457319,Unknown
1181823,2269865,3934371,1628113,2988351,Unknown
1597625,3202535,5603589,2112953,4167329,Unknown
1659631,3340187,5760713,2354685,4427103,Unknown
1722851,3366781,5676343,2394261,4406503,Unknown
1318261,2590739,4705247,1896475,3717863,Unknown
1429877,2853997,5153631,1989075,3869483,Unknown
1006327,2004069,3290285,1489593,2645617,Unknown
925727,1744711,2963041,1239525,2262185,Unknown
1644705,3487461,6045871,2416095,4594859,Unknown
151647,304999,512817,224177,412665,Unknown
158665,317005,512393,222885,400971,Unknown
143577,294365,484919,213937,390299,Unknown
132989,274341,430519,187087,344869,Unknown
249479,472999,830761,346503,640243,Unknown
139455,279331,478977,192685,385105,Unknown
1155695,2088785,3385025,1336269,2379159,Unknown
1232897,2259543,3906825,1902319,3447719,Unknown
1274215,2301247,4061665,1672395,2895545,Unknown
2332555,4341941,7178529,3215821,5730639,Unknown
2330691,4339479,7215451,3189059,5685621,Unknown
1186251,2051027,3493625,1485657,2617443,Unknown
1789883,3563777,5732357,2533213,4516787,Unknown
156033,302043,513713,216775,397361,Unknown
702413,1362783,2725367,905761,1889617,Unknown
884587,1783877,3083775,1241329,2345397,Unknown
1065001,1949275,4153801,1373017,2804265,Unknown
1247205,2287949,3782349,1668265,2956907,Unknown
1408213,2419465,4658981,1426767,2462901,Unknown
849213,1762207,3299409,1253993,2441063,Unknown
1184595,2137413,4401403,1575169,3183617,Unknown
815949,1499997,2646355,1096613,2029171,Unknown
992037,1823019,3764875,1341207,2787281,Unknown
1325369,2080079,3064099,1611301,2492599,Rec
1307137,2052979,3052935,1592985,2484771,Rec
1342201,2114187,2863957,1625567,2420091,Rec
914329,1339859,2033849,1066623,1645999,Rec
838221,1288763,1994489,995551,1583243,Rec
947093,1420659,2242885,1122563,1784017,Rec
1325805,2073651,3050019,1607217,2487725,Rec
1157217,1863173,2620785,1494129,2297799,Rec
1331007,2068185,2436541,1625499,2436273,Rec
1206819,1868005,2710171,1444017,2214877,Rec
1326435,2078329,3072017,1610921,2501323,Rec
1305431,2052213,3020915,1590643,2466257,Rec
1316851,2086001,3095339,1615949,2509081,Rec
1348429,2066897,3034735,1623513,2490213,Rec
1323997,2116259,3453585,1645161,2743389,Rec
1386515,2245993,3677705,1712937,2872947,Rec
1518741,2430183,4028603,1868121,3138475,Rec
385299,674611,1159651,503657,898073,Rec
405653,658485,1187349,503593,899803,Rec
361559,670353,1210493,490553,921997,Rec
339181,400327,405483,416523,435739,Rec
380905,643521,1169241,478547,887879,Rec
387301,680325,1134641,505357,887497,Rec
384001,676425,1211091,503077,919217,Rec
325937,590709,963947,436711,754677,Rec
495565,843975,1500165,640517,1131759,Rec
498579,840205,1521969,633161,1148395,Rec
2405821,4220291,7239391,3203947,5640619,Rec
2369277,4157717,7130875,3093341,5497189,Rec
2308481,4064265,7002883,3046973,5404817,Rec
2106223,3693395,6317511,2838401,4985451,Rec
2021349,3480991,6152059,2688845,4808645,Rec
2148197,3800721,6571639,2803081,4993153,Rec
370417,681271,1063407,506235,856179,Rec
384761,672659,1197103,498961,873175,Rec
380061,663281,1191319,505135,913939,Rec
